0.0005, -44.127657504029656
0.001, -44.12759301265628
0.0015, -44.127554395603156
0.002, -44.12753679314879
0.0025, -44.12753168324356
0.003, -44.12753123524451
0.0035, -44.12753123506551
0.004, -44.127531234887016
0.0045000000000000005, -44.12753123470819
0.005000000000000001, -44.127531234529116
0.005500000000000001, -44.127531234349426
0.006000000000000002, -44.127531234170185
0.006500000000000002, -44.12753123399106
0.007000000000000003, -44.12753123381209
0.007500000000000003, -44.127531233632794
0.008000000000000004, -44.127531233453524
0.008500000000000004, -44.12753123327478
0.009000000000000005, -44.12753123309564
0.009500000000000005, -44.12753123291638
0.010000000000000005, -44.12753123273734
0.010500000000000006, -44.12753123255854
0.011000000000000006, -44.12753123237933
0.011500000000000007, -44.12753123220029
0.012000000000000007, -44.12753123202124
0.012500000000000008, -44.12753123184184
0.013000000000000008, -44.12753123166263
0.013500000000000009, -44.127531231483275
0.014000000000000009, -44.127531231304275
0.01450000000000001, -44.12753123112523
0.01500000000000001, -44.12753123094612
0.01550000000000001, -44.12753123076723
0.01600000000000001, -44.12753123058846
0.01650000000000001, -44.12753123040956
0.01700000000000001, -44.12753123023094
0.017500000000000012, -44.127531230051936
0.018000000000000013, -44.127531229872666
0.018500000000000013, -44.127531229693346
0.019000000000000013, -44.127531229514986
0.019500000000000014, -44.127531229335766
0.020000000000000014, -44.12753122915641
0.020500000000000015, -44.12753122897725
0.021000000000000015, -44.127531228798176
0.021500000000000016, -44.127531228619226
0.022000000000000016, -44.12753122843909
0.022500000000000017, -44.12753122826
0.023000000000000017, -44.12753122808073
0.023500000000000017, -44.127531227901486
0.024000000000000018, -44.12753122772188
0.02450000000000002, -44.127531227543116
0.02500000000000002, -44.127531227364585
0.02550000000000002, -44.12753122718536
0.02600000000000002, -44.127531227006514
0.02650000000000002, -44.12753122682732
0.02700000000000002, -44.12753122664816
0.02750000000000002, -44.127531226468975
0.02800000000000002, -44.12753122629029
0.028500000000000022, -44.12753122611139
0.029000000000000022, -44.127531225932316
0.029500000000000023, -44.127531225753245
0.030000000000000023, -44.127531225574224
0.030500000000000024, -44.1275312253955
0.031000000000000024, -44.12753122521606
0.03150000000000002, -44.12753122503643
0.03200000000000002, -44.127531224856696
0.03250000000000002, -44.12753122467757
0.03300000000000002, -44.12753122449862
0.03350000000000002, -44.1275312243188
0.03400000000000002, -44.127531224139744
0.034500000000000024, -44.12753122396055
0.035000000000000024, -44.127531223781205
0.035500000000000025, -44.12753122360175
0.036000000000000025, -44.12753122342262
0.036500000000000025, -44.12753122324284
0.037000000000000026, -44.1275312230637
