0.1, -44.127657403109644
0.2, -44.12759393391362
0.30000000000000004, -44.127555730565106
0.4, -44.127531386103165
0.5, -44.1275143486573
0.6, -44.12750102813776
0.7, -44.127490056351874
0.7999999999999999, -44.127479360877786
0.8999999999999999, -44.12746871144689
0.9999999999999999, -44.12745897838197
1.0999999999999999, -44.12744896530751
1.2, -44.12743400112767
1.3, -44.12742168706109
1.4000000000000001, -44.12740930374403
1.5000000000000002, -44.127396830502725
1.6000000000000003, -44.12738708499346
1.7000000000000004, -44.12737312375087
1.8000000000000005, -44.12736188453894
1.9000000000000006, -44.12735181476781
2.0000000000000004, -44.12733953432413
2.1000000000000005, -44.1273274396627
2.2000000000000006, -44.127317877834756
2.3000000000000007, -44.12730615404453
2.400000000000001, -44.12729612194049
2.500000000000001, -44.12728695776712
2.600000000000001, -44.12727992651209
2.700000000000001, -44.12727129022799
2.800000000000001, -44.127261814952746
2.9000000000000012, -44.127252411019185
3.0000000000000013, -44.127242595625276
3.1000000000000014, -44.12723235924769
3.2000000000000015, -44.12722370655905
3.3000000000000016, -44.12721456556254
3.4000000000000017, -44.127205846633224
3.5000000000000018, -44.12719754474742
3.600000000000002, -44.127187976007704
3.700000000000002, -44.12717969014709
3.800000000000002, -44.12717265958908
3.900000000000002, -44.12716567738818
4.000000000000002, -44.127158735297854
4.100000000000001, -44.12715182259845
4.200000000000001, -44.12714492697425
4.300000000000001, -44.12713803566062
4.4, -44.127129802493386
4.5, -44.12712239516598
4.6, -44.12711453923856
4.699999999999999, -44.12710747647901
4.799999999999999, -44.127099514388306
4.899999999999999, -44.12709149779285
4.999999999999998, -44.12708388386858
